8650	276	227	4	880913800
8651	189	483	5	893265291
8652	135	228	4	879857797
8653	256	1040	3	882152604
8654	84	151	4	883449993
8655	207	245	3	877994095
8656	189	96	5	893265971
8657	135	642	4	879857868
8658	84	523	4	883453642
8659	269	213	5	891447255
8660	307	154	5	879282952
8661	117	288	3	880124254
8662	43	648	5	883955293
8663	359	250	4	886453354
8664	373	2	4	877100416
8665	327	173	4	887747337
8666	326	82	3	879876861
8667	190	294	3	891033370
8668	72	520	5	880036515
8669	378	356	4	880045989
8670	91	338	4	891438529
8671	363	1267	2	891496481
8672	128	591	4	879967879
8673	252	268	5	891455329
8674	214	512	5	892668130
8675	303	249	4	879544739
8676	313	135	5	891014401
8677	239	168	4	889179478
8678	361	148	1	879441324
8679	94	447	4	891721562
8680	109	931	2	880572407
8681	298	311	3	884126552
8682	329	269	4	891655191
8683	66	117	3	883601787
8684	291	790	4	875086699
8685	175	629	3	877107942
8686	347	423	4	881654567
8687	291	155	3	875087371
8688	7	203	5	891352178
8689	201	285	4	884114471
8690	374	356	3	880937876
8691	303	326	2	879466116
8692	131	275	2	883681384
8693	186	1253	4	891719774
8694	347	1088	1	881653224
8695	184	588	5	889909812
8696	234	328	2	891033772
8697	293	147	2	888905229
8698	276	1239	1	874977512
8699	101	118	3	877136424
8700	269	497	3	891449429
8701	256	982	3	882152630
8702	305	602	3	886324058
8703	94	63	3	891723908
8704	327	650	4	887745699
8705	43	118	4	883955546
8706	347	268	4	881652169
8707	194	517	3	879521856
8708	281	989	2	881200789
8709	232	81	5	888549515
8710	42	88	5	881108425
8711	18	526	4	880131407
8712	55	678	3	878176206
8713	158	182	5	880134296
8714	288	13	5	886892241
8715	102	689	3	883277481
8716	323	249	3	878739488
8717	294	544	4	877819673
8718	268	232	3	875310745
8719	94	646	5	885873006
8720	157	3	3	886890734
8721	279	147	4	875297199
8722	90	475	3	891385465
8723	276	1073	3	874795613
8724	301	684	3	882077330
8725	191	343	3	891561856
8726	201	324	5	884110811
8727	213	448	4	878956074
8728	145	831	1	888398329
8729	65	135	4	879216567
8730	291	154	4	875086185
8731	379	69	4	880524754
8732	345	559	1	884901497
8733	62	179	4	879374969
8734	331	277	4	877196384
8735	43	54	3	883956494
8736	244	240	3	880604858
8737	279	469	4	884982881
8738	1	209	4	888732908
8739	313	417	2	891030334
8740	151	1074	2	879543342
8741	329	124	5	891655905
8742	332	354	5	888189331
8743	303	159	3	879484695
8744	249	472	3	879640502
8745	6	513	4	883600913
8746	1	259	1	875692979
8747	308	144	3	887737956
8748	174	577	1	886515295
8749	327	188	5	887745774
8750	332	271	4	887916217
8751	59	660	4	888205534
8752	130	959	4	876251865
8753	94	144	3	891721168
8754	280	117	5	891700366
8755	151	47	3	879528459
8756	249	169	5	879572106
8757	184	34	2	889913568
8758	344	315	5	884813342
8759	339	139	3	891036199
8760	74	1084	3	888333542
8761	347	69	5	881653687
8762	293	761	2	888907981
8763	308	234	3	887737084
8764	268	421	3	876513927
8765	328	185	4	885045899
8766	365	908	3	891303638
8767	200	15	4	884127745
8768	5	94	3	878844651
8769	318	509	5	884495817
8770	234	423	4	892334079
8771	118	816	3	875385335
8772	354	297	4	891216760
8773	130	405	4	875801984
8774	279	4	4	875296461
8775	198	217	4	884208273
8776	342	237	4	874984832
8777	195	1228	1	876632600
8778	48	988	2	879434387
8779	7	281	3	891353710
8780	64	318	4	889737593
8781	253	647	3	891628229
8782	99	56	5	885679833
8783	13	443	4	882140588
8784	151	775	2	879543366
8785	91	510	3	891439090
8786	343	211	5	876405820
8787	279	92	4	890282182
8788	57	248	5	883697223
8789	94	428	5	891725332
8790	42	28	5	881108187
8791	343	792	5	876405172
8792	144	209	2	888105116
8793	290	243	3	880473474
8794	100	316	5	891375313
8795	374	977	1	883628189
8796	249	684	4	879641285
8797	145	346	5	883840638
8798	379	705	4	888646088
8799	184	70	4	889908657
8800	94	657	5	891720761
8801	178	520	5	882826210
8802	303	1088	2	879544946
8803	21	774	2	874951898
8804	328	1042	3	885049024
8805	276	276	4	874786605
8806	77	50	4	884732345
8807	237	183	5	879376641
8808	5	389	1	875721315
8809	234	54	2	892336257
8810	22	502	4	878886647
8811	226	283	2	883889811
8812	199	678	1	883782636
8813	148	357	5	877016735
8814	326	612	2	879875083
8815	59	562	4	888206094
8816	94	206	4	891722843
8817	109	520	5	880572642
8818	329	276	4	891655905
8819	321	50	4	879438793
8820	174	655	5	886514168
8821	144	73	3	888105636
8822	56	186	3	892676933
8823	87	568	5	879875818
8824	269	387	3	891448283
8825	201	340	5	884110887
8826	165	419	4	879525706
8827	191	270	3	891560253
8828	190	628	4	891042883
8829	5	411	1	875635431
8830	169	308	3	891268776
8831	303	288	4	879466018
8832	69	151	5	882072998
8833	145	1040	1	888398492
8834	279	490	3	890282225
8835	1	108	5	875240920
8836	253	173	5	891628483
8837	77	265	3	884753152
8838	283	216	4	879298206
8839	224	1085	1	888104393
8840	336	117	3	877760603
8841	378	1284	2	880318158
8842	174	118	2	886434186
8843	296	98	5	884197091
8844	130	210	5	876252288
8845	1	262	3	875071421
8846	89	949	3	879460027
8847	58	204	4	884304701
8848	263	1473	5	891299877
8849	92	273	4	875640214
8850	67	743	4	875379445
8851	311	627	4	884366067
8852	234	727	3	892079475
8853	351	1316	4	883356883
8854	90	433	3	891384611
8855	194	1220	3	879524790
8856	222	819	2	877563353
8857	311	510	4	884366545
8858	59	1065	5	888205188
8859	195	421	4	892362736
8860	145	44	5	875272132
8861	38	1014	5	892429542
8862	186	71	5	879024535
8863	82	109	1	884714204
8864	264	436	3	886122352
8865	361	949	4	879440774
8866	200	173	5	884128554
8867	279	405	3	886015701
8868	7	505	3	891352341
8869	121	235	1	891390579
8870	301	380	4	882078459
8871	380	176	3	885481179
8872	332	7	4	887916547
8873	316	71	1	880854472
8874	7	266	4	891350703
8875	293	2	3	888907101
8876	18	792	5	880131106
8877	166	258	4	886397562
8878	373	849	3	877105005
8879	177	195	4	880130699
8880	254	15	3	886471307
8881	328	100	5	885046305
8882	344	111	4	884899767
8883	223	118	2	891549945
8884	189	607	4	893266204
8885	183	250	2	891464352
8886	276	1110	3	874977474
8887	194	509	3	879522085
8888	267	1073	5	878974783
8889	313	182	4	891013773
8890	10	498	5	877889333
8891	276	69	4	874790996
8892	60	729	4	883327975
8893	264	203	2	886122508
8894	116	531	2	876453519
8895	62	121	4	879372916
8896	345	313	4	884900467
8897	126	322	3	887854777
8898	90	423	5	891384997
8899	227	117	2	879035493
8900	271	713	4	885847800
8901	25	269	4	885851953
8902	361	1041	2	879441179
8903	85	971	3	879828156
8904	346	780	2	875264904
8905	338	56	3	879438535
8906	363	433	4	891495143
8907	217	1303	2	889069944
8908	159	245	5	880485488
8909	141	748	3	884584664
8910	49	122	2	888069138
8911	365	813	5	891303901
8912	373	25	4	877100016
8913	301	67	2	882078621
8914	149	312	1	883512950
8915	21	773	3	874951797
8916	357	742	4	878951691
8917	373	81	2	877100326
8918	82	281	3	884714290
8919	90	96	4	891384754
8920	327	198	4	887747337
8921	268	1157	1	875745428
8922	374	173	3	882158521
8923	83	783	4	880308453
8924	318	655	4	884496290
8925	216	693	3	881428365
8926	381	582	5	892696045
8927	333	316	5	891044659
8928	21	325	4	874950931
8929	279	195	4	875310631
8930	279	24	5	875295591
8931	349	370	2	879466283
8932	127	748	5	884364108
8933	56	95	4	892683274
8934	38	71	5	892430516
8935	276	879	3	877584219
8936	374	476	2	880394138
8937	248	198	5	884534695
8938	321	8	4	879440451
8939	344	268	3	884814359
8940	151	602	4	879542688
8941	194	284	3	879539410
8942	375	583	2	886622131
8943	380	197	3	885478886
8944	381	50	5	892696252
8945	103	527	5	880416238
8946	268	153	5	875743503
8947	232	651	3	888549515
8948	88	881	5	891038103
8949	11	268	5	891901652
8950	249	68	5	879641156
8951	67	276	4	875379515
8952	177	276	5	880130758
8953	234	96	2	892334141
8954	135	33	3	879857930
8955	345	845	3	884991220
8956	332	181	5	887916529
8957	346	561	3	874950172
8958	11	739	3	891906411
8959	239	654	5	889180747
8960	276	432	5	874792839
8961	214	294	3	891542520
8962	330	603	5	876545625
8963	363	182	1	891494962
8964	337	631	4	875429292
8965	244	411	4	880604798
8966	182	172	5	876435435
8967	43	393	4	883956417
8968	64	447	4	889739319
8969	116	421	3	876453800
8970	257	288	3	879029516
8971	130	4	2	875801778
8972	54	237	4	880935028
8973	312	603	5	891698454
8974	198	629	4	884209221
8975	279	732	3	879647301
8976	320	431	5	884749327
8977	1	12	5	878542960
8978	59	568	5	888205229
8979	257	221	3	882050202
8980	329	855	4	891656206
8981	58	1104	2	884305679
8982	43	486	4	883955969
8983	339	42	4	891033452
8984	344	45	5	884901210
8985	92	471	4	875640385
8986	200	313	5	884125806
8987	347	879	3	881652099
8988	18	732	3	880131698
8989	92	596	2	886443161
8990	358	1529	3	891269584
8991	87	231	3	879876110
8992	13	118	4	882397581
8993	305	154	4	886322670
8994	212	191	3	879303830
8995	41	746	3	890687019
8996	192	301	4	881366490
8997	344	421	2	884901561
8998	360	511	5	880355994
8999	365	124	4	891304039
9000	10	164	4	877889333
9001	234	847	4	891227730
9002	271	582	3	885849113
9003	109	96	5	880572614
9004	76	150	5	875028880
9005	59	1113	4	888205855
9006	381	212	5	892696982
9007	5	109	5	875635350
9008	279	386	3	889985007
9009	64	898	2	889737106
9010	41	435	3	890687550
9011	308	843	3	887739095
9012	85	661	4	879454005
9013	339	516	4	891033481
9014	95	510	4	879196188
9015	38	404	5	892431586
9016	347	735	2	881654134
9017	125	270	4	881357122
9018	345	295	4	884994592
9019	82	1101	4	878770169
9020	11	722	3	891905349
9021	239	79	3	889179544
9022	3	318	4	889237482
9023	56	179	3	892678669
9024	59	195	5	888204757
9025	119	930	3	874775945
9026	295	1135	4	879518696
9027	347	323	1	881652142
9028	291	46	4	874868045
9029	347	216	3	881653933
9030	337	257	3	875184963
9031	87	679	3	879876036
9032	381	281	2	892696616
9033	215	451	3	891436369
9034	177	948	2	882141918
9035	292	226	4	881105281
9036	314	1054	1	877886944
9037	256	294	3	882150053
9038	90	86	5	891383626
9039	267	622	3	878974077
9040	315	211	4	879821037
9041	62	209	4	879373849
9042	125	485	5	892836335
9043	345	317	4	884992465
9044	312	96	5	891699040
9045	201	68	2	884112487
9046	253	175	2	891628884
9047	152	204	4	882474587
9048	271	224	4	885847876
9049	313	1066	2	891030334
9050	99	363	4	885679262
9051	326	144	5	879876114
9052	26	343	3	891349238
9053	270	553	1	876955689
9054	206	873	3	888179833
9055	379	202	5	880525259
9056	70	527	4	884149852
9057	181	978	1	878963305
9058	94	156	5	891725332
9059	86	1175	5	879570973
9060	68	288	4	876973726
9061	60	71	3	883327948
9062	151	393	2	879528692
9063	22	435	5	878886682
9064	198	172	4	884207206
9065	96	474	4	884403095
9066	305	239	3	886323153
9067	301	182	5	882075774
9068	32	866	3	883718031
9069	279	114	5	879572694
9070	10	191	5	877888613
9071	279	207	5	875310394
9072	321	143	3	879439621
9073	10	496	5	877889005
9074	130	134	5	875801750
9075	26	871	2	891379664
9076	13	539	1	883670785
9077	49	594	3	888068245
9078	56	692	4	892676970
9079	318	127	5	884470970
9080	159	881	1	893256139
9081	130	940	3	875217392
9082	348	147	5	886523361
9083	243	582	5	879989217
9084	15	18	1	879455681
9085	85	514	5	879453684
9086	135	379	2	879857956
9087	286	512	2	877533101
9088	276	1274	1	874977513
9089	102	239	3	888804089
9090	293	871	1	888908066
9091	43	161	4	883955467
9092	290	622	3	880474204
9093	176	100	5	886047918
9094	226	14	5	883889691
9095	361	238	4	879440475
9096	38	383	2	892433801
9097	329	924	3	891655905
9098	378	65	3	880046132
9099	26	315	3	891347400
9100	5	230	3	875636070
9101	269	142	1	891451570
9102	43	275	4	875975546
9103	297	7	4	874954541
9104	151	735	5	879528438
9105	124	79	3	890287395
9106	23	405	4	874784638
9107	373	1135	3	877107043
9108	327	1141	3	887822681
9109	188	98	5	875071957
9110	69	591	3	882072803
9111	345	282	3	884991419
9112	194	417	2	879525695
9113	311	187	4	884364764
9114	204	286	3	892389046
9115	215	8	2	891436177
9116	18	970	3	880131591
9117	85	283	3	879454467
9118	96	173	3	884402791
9119	277	302	4	879544201
9120	327	25	2	887746728
9121	301	8	4	882076494
9122	33	895	3	891964187
9123	118	23	5	875384979
9124	280	542	3	891702199
9125	280	1479	3	891702457
9126	201	333	2	884110927
9127	7	570	3	891354639
9128	303	164	4	879466830
9129	69	748	2	882027304
9130	73	507	3	888625857
9131	296	10	2	884196605
9132	209	321	4	883461108
9133	94	420	4	891721317
9134	179	310	4	892151365
9135	188	38	3	875073828
9136	286	1113	3	877534107
9137	354	208	4	891217394
9138	119	385	5	874781994
9139	188	77	4	875072328
9140	184	124	5	889907652
9141	268	781	3	875743951
9142	125	28	4	879454385
9143	60	489	5	883326682
9144	220	343	3	881198738
9145	177	196	3	880130881
9146	129	307	2	883244637
9147	339	550	2	891035523
9148	378	289	5	889665232
9149	279	173	5	875296461
9150	314	105	4	877887292
9151	295	68	4	879518960
9152	145	105	2	875271442
9153	246	541	3	884923487
9154	234	117	2	892334976
9155	58	182	4	884304701
9156	108	237	3	879879796
9157	16	164	5	877724438
9158	139	303	5	879538021
9159	316	265	3	880854395
9160	337	230	5	875185319
9161	116	332	3	876451998
9162	92	376	3	875907366
9163	152	241	4	884035579
9164	168	748	2	884287031
9165	255	841	1	883216902
9166	265	181	2	875320180
9167	236	222	4	890116817
9168	326	659	4	879875397
9169	217	258	1	889069536
9170	312	209	3	891699207
9171	1	14	5	874965706
9172	287	591	5	875334293
9173	294	689	3	889241579
9174	314	255	5	877886221
9175	189	1403	4	893265921
9176	107	300	1	891264432
9177	267	250	5	878970399
9178	344	190	5	886382447
9179	151	65	4	879528729
9180	343	367	4	876406144
9181	10	385	4	877886783
9182	70	383	2	884151700
9183	109	131	1	880579757
9184	373	399	3	877105674
9185	378	1478	3	880333098
9186	125	64	5	879454139
9187	378	274	3	880055597
9188	41	98	4	890687374
9189	54	147	5	880935959
9190	213	514	5	878956130
9191	254	843	2	886474807
9192	334	245	2	891544367
9193	224	518	1	888103906
9194	31	493	5	881548110
9195	10	519	5	877892050
9196	125	25	1	879454987
9197	92	88	3	875656349
9198	194	26	3	879522240
9199	13	265	4	882140038
9200	279	578	4	879572694
9201	301	216	4	882076782
9202	2	303	4	888550774
9203	326	451	2	879877234
9204	188	205	3	875071710
9205	338	511	4	879438473
9206	328	482	3	885046580
9207	269	506	5	891449572
9208	125	407	2	892839312
9209	85	275	3	879454581
9210	92	181	4	876175052
9211	15	286	2	879455049
9212	374	162	2	880396511
9213	148	169	5	877020297
9214	54	257	4	880937311
9215	276	1228	1	874977422
9216	268	679	4	876514107
9217	385	1367	5	880879193
9218	56	181	5	892737154
9219	271	15	3	885847876
9220	308	184	4	887738847
9221	64	7	4	889737542
9222	330	38	4	876546948
9223	263	886	2	891297484
9224	244	180	4	880605920
9225	1	97	3	875073128
9226	156	211	4	888185606
9227	62	155	1	879376633
9228	271	170	5	885848827
9229	250	480	5	878090414
9230	295	419	4	879518107
9231	314	869	4	877891681
9232	346	72	3	874951714
9233	5	388	2	879198898
9234	347	87	3	881653830
9235	166	343	4	886397882
9236	194	366	2	879525761
9237	90	197	5	891383319
9238	193	174	4	889125720
9239	54	127	4	880933834
9240	201	265	3	884310104
9241	128	56	3	879966785
9242	342	974	2	874984789
9243	12	276	4	879959488
9244	276	121	4	874786897
9245	49	151	5	888067727
9246	377	354	4	891296044
9247	59	735	5	888205534
9248	219	303	4	889386799
9249	276	238	5	877935060
9250	59	125	3	888203658
9251	385	209	4	879441853
9252	373	290	5	877098784
9253	313	73	5	891015012
9254	308	205	3	887738191
9255	182	864	4	885613092
9256	1	44	5	878543541
9257	236	420	4	890116671
9258	321	474	4	879438607
9259	380	530	5	885478886
9260	288	887	5	886372155
9261	232	56	5	888549622
9262	90	203	5	891384611
9263	8	172	5	879362123
9264	308	1006	4	887739608
9265	303	210	4	879466717
9266	139	458	4	879538578
9267	145	1090	2	888398833
9268	90	962	2	891384721
9269	43	321	3	875975061
9270	66	471	5	883601296
9271	277	286	5	879544145
9272	293	82	4	888906402
9273	201	462	1	884141208
9274	267	449	3	878973358
9275	267	175	5	878972558
9276	279	101	3	891209021
9277	363	336	4	891494011
9278	340	418	5	884990669
9279	59	448	4	888205787
9280	64	216	4	889740718
9281	355	882	4	879486421
9282	208	430	4	883108360
9283	56	96	5	892676429
9284	84	237	4	883450093
9285	373	230	4	877107430
9286	74	100	4	888333428
9287	291	1244	4	874834345
9288	128	294	4	879966376
9289	186	554	1	879023751
9290	330	213	5	876546752
9291	293	208	3	888906071
9292	92	32	3	875653363
9293	18	57	4	880130930
9294	119	451	5	891286958
9295	99	237	5	885678886
9296	168	258	4	884286863
9297	43	50	4	875975211
9298	119	274	4	874775580
9299	151	837	4	879524642
9300	59	136	3	888205336
9301	230	153	5	880485090
9302	23	504	4	874785624
9303	131	14	5	883681313
9304	95	117	4	879193619
9305	85	8	4	879454952
9306	379	637	2	880962047
9307	25	135	3	885852059
9308	1	53	3	876893206
9309	314	1221	3	877889927
9310	181	740	2	878963085
9311	253	527	5	891628518
9312	172	478	3	875538027
9313	249	100	5	879572370
9314	344	87	4	889814195
9315	308	183	4	887736695
9316	330	1016	3	876544480
9317	130	353	1	888211764
9318	232	313	3	885939473
9319	378	196	4	880046306
9320	49	52	2	888066647
9321	313	448	3	891014956
9322	42	265	3	881107989
9323	313	100	5	891013681
9324	94	806	4	885873302
9325	7	567	1	892132019
9326	97	168	4	884238693
9327	235	292	3	889654638
9328	58	240	4	892242478
9329	325	325	1	891477695
9330	84	64	5	883450066
9331	60	186	4	883326566
9332	292	475	5	881103896
9333	94	258	5	891724044
9334	316	19	5	880854539
9335	94	483	5	885870115
9336	43	1	5	875975579
9337	218	654	4	881288234
9338	102	746	2	892993190
9339	367	760	4	876690021
9340	224	387	4	888103906
9341	7	637	4	891353570
9342	357	294	4	878951101
9343	296	277	5	884198772
9344	292	511	5	881105373
9345	79	370	2	891272016
9346	184	693	3	889909142
9347	382	127	3	875945781
9348	70	228	5	884064269
9349	38	218	3	892431871
9350	197	321	3	891409475
9351	7	624	4	891353892
9352	373	151	4	877100129
9353	378	215	4	880055336
9354	307	450	2	879538922
9355	350	530	4	882346161
9356	271	52	4	885849470
9357	13	854	1	882396914
9358	188	419	5	875072876
9359	178	22	5	882826187
9360	104	25	3	888465634
9361	320	278	3	884748886
9362	345	451	5	884993085
9363	64	582	4	889739834
9364	167	1309	1	892738341
9365	232	181	4	880062330
9366	89	737	1	879460376
9367	328	234	4	885046376
9368	295	737	5	879518607
9369	233	654	4	877665191
9370	235	346	4	889654483
9371	214	221	5	892668153
9372	374	111	2	880393268
9373	279	1133	2	892173598
9374	378	542	4	880333470
9375	249	198	5	879572349
9376	21	820	3	874951616
9377	125	1183	2	892839312
9378	6	125	3	883599670
9379	137	183	5	881433689
9380	194	185	4	879521254
9381	332	1218	5	887939171
9382	347	85	5	881654880
9383	1	163	4	875072442
9384	286	50	4	875806869
9385	181	149	1	878962719
9386	21	844	4	874951292
9387	299	318	4	877880649
9388	18	195	3	880131236
9389	232	194	4	888549988
9390	279	556	3	880666808
9391	57	975	3	883697990
9392	125	940	2	892838827
9393	194	527	4	879521474
9394	163	64	4	891220161
9395	257	237	2	882050168
9396	22	121	3	878887925
9397	64	229	4	889739490
9398	173	260	4	877557345
9399	265	15	3	875320574
9400	210	176	4	887735960
9401	291	174	5	874835062
9402	281	538	4	881200520
9403	79	301	3	891271308
9404	244	191	5	880605766
9405	248	210	3	884534946
9406	342	175	5	874984207
9407	236	111	4	890116939
9408	297	1296	4	875408935
9409	159	678	5	880485530
9410	255	565	1	883216748
9411	286	309	5	884583549
9412	318	88	4	884496367
9413	77	174	5	884733587
9414	109	252	5	880571629
9415	244	1045	5	880602132
9416	264	4	4	886123656
9417	128	190	4	879967016
9418	158	163	4	880135044
9419	83	609	4	880308453
9420	23	380	5	874787774
9421	214	313	4	892668197
9422	110	783	3	886988967
9423	308	219	3	887738717
9424	159	286	1	880485233
9425	113	327	5	875076987
9426	178	83	4	882826556
9427	254	214	1	886472608
9428	30	1007	5	885941156
9429	109	322	2	880562908
9430	73	923	3	888793388
9431	291	567	5	874867786
9432	60	480	4	883326273
9433	296	238	4	884199624
9434	356	689	5	891406372
9435	362	258	4	885019435
9436	16	69	5	877724846
9437	318	501	4	884496984
9438	227	286	3	879035072
9439	271	54	3	885849188
9440	184	553	3	889909746
9441	256	1207	3	882164999
9442	210	73	5	891035837
9443	321	215	3	879439658
9444	221	623	3	875245618
9445	311	136	5	884365357
9446	130	254	2	876251160
9447	293	1147	4	888907081
9448	115	466	5	881171558
9449	207	187	5	877878688
9450	346	932	2	875264752
9451	168	123	3	884287822
9452	327	238	4	887747410
9453	31	321	4	881547746
9454	182	763	3	885613092
9455	224	724	3	888082742
9456	352	216	4	884290390
9457	105	272	4	889214284
9458	90	177	5	891384516
9459	311	161	4	884365579
9460	213	735	5	878955474
9461	60	660	4	883327243
9462	8	511	5	879362183
9463	126	289	3	887855174
9464	247	50	5	893097024
9465	217	174	3	889069684
9466	34	299	5	888602923
9467	109	223	4	880572588
9468	59	659	3	888204553
9469	177	403	5	880131201
9470	311	418	4	884365202
9471	181	256	1	878962086
9472	99	369	4	885679382
9473	3	300	2	889236939
9474	137	235	5	881433357
9475	20	1	3	879667963
9476	287	111	3	875334126
9477	224	751	3	888081913
9478	298	651	5	884183063
9479	287	240	2	875334454
9480	56	73	4	892677094
9481	345	866	3	884991476
9482	110	232	3	886988449
9483	83	720	4	880308578
9484	387	1166	3	886483939
9485	43	47	1	883955415
9486	363	183	4	891494835
9487	6	484	5	883601011
9488	347	288	5	881652118
9489	224	148	3	888104154
9490	299	959	2	889503159
9491	280	499	4	891700496
9492	256	728	4	882165296
9493	378	191	5	880046229
9494	262	22	4	879792452
9495	90	707	5	891384476
9496	363	802	2	891498681
9497	337	1133	4	875236281
9498	7	82	3	891351471
9499	28	228	5	881961393
9500	151	1197	5	879542753
9501	64	38	3	889740415
9502	25	151	4	885853335
9503	262	98	4	879792331
9504	181	125	3	878962816
9505	97	97	5	884239525
9506	385	606	4	879441599
9507	62	235	4	879373007
9508	271	192	5	885848373
9509	20	69	1	879668979
9510	81	274	3	876534313
9511	271	328	2	885844746
9512	261	1025	5	890455190
9513	363	134	2	891494725
9514	70	211	3	884149646
9515	201	406	1	884114505
9516	92	189	4	875653519
9517	92	191	4	875653050
9518	77	210	3	884753028
9519	95	204	5	879197562
9520	372	635	5	876869445
9521	239	497	4	889180578
9522	89	716	3	879460027
9523	13	514	5	881515112
9524	374	125	5	880393424
9525	332	97	5	888359903
9526	339	478	5	891032466
9527	249	121	3	879572705
9528	152	162	5	882474898
9529	222	7	5	877563168
9530	360	14	5	880354149
9531	374	1028	1	880393425
9532	85	1153	4	879454751
9533	145	928	3	879161848
9534	106	86	3	881451355
9535	298	993	4	884125629
9536	151	489	5	879528623
9537	102	358	3	888957092
9538	68	50	5	876973969
9539	374	292	4	880392237
9540	56	746	4	892676885
9541	151	231	1	879543366
9542	9	6	5	886960055
9543	113	976	5	875936424
9544	295	215	5	879517247
9545	347	300	5	881652054
9546	13	752	1	886952569
9547	303	582	4	879483462
9548	194	58	4	879522917
9549	168	25	5	884287885
9550	311	188	4	884364437
9551	330	275	5	876544366
9552	360	134	5	880356025
9553	11	744	4	891903005
9554	158	825	4	880133029
9555	215	210	4	891436232
9556	311	402	4	884366187
9557	142	89	3	888640489
9558	330	255	4	876544278
9559	280	420	3	891701816
9560	387	56	5	886479649
9561	260	326	5	890618349
9562	90	611	5	891384789
9563	263	318	5	891298453
9564	96	478	2	884403123
9565	303	476	3	879485352
9566	58	193	3	884305220
9567	1	210	4	878542909
9568	181	368	1	878963440
9569	59	692	3	888205463
9570	58	1069	2	893027661
9571	178	1283	3	885784558
9572	327	127	4	887747338
9573	253	282	4	891628094
9574	201	673	3	884140115
9575	201	1427	2	884113975
9576	145	924	2	875270508
9577	232	96	5	888549563
9578	77	69	3	884752997
9579	246	469	3	884922475
9580	342	191	5	875319991
9581	18	185	3	880129388
9582	174	29	2	886514469
9583	343	951	1	876406144
9584	318	12	4	884495795
9585	181	1385	1	878962051
9586	259	180	5	877925033
9587	328	483	5	885045844
9588	219	546	4	889387867
9589	54	273	4	880934806
9590	13	857	3	881515348
9591	296	485	5	884197235
9592	178	89	4	882826514
9593	364	690	4	875931309
9594	112	678	3	884992714
9595	292	484	5	881105625
9596	10	156	4	877886846
9597	265	742	5	875320542
9598	354	508	3	891216607
9599	308	822	4	887739472
9600	373	241	5	877100326
9601	276	941	3	877934065
9602	328	148	3	885048638
9603	6	458	1	883599914
9604	178	286	3	882823324
9605	82	310	4	879788290
9606	303	183	5	879466866
9607	339	231	2	891035180
9608	359	751	4	886453467
9609	200	174	5	884128426
9610	336	208	2	877757930
9611	378	151	3	880044385
9612	213	684	4	878956000
9613	381	647	4	892697133
9614	354	268	4	891180399
9615	36	882	5	882157581
9616	270	218	5	876956206
9617	62	118	2	879373007
9618	198	184	3	884209003
9619	363	237	2	891496306
9620	94	222	3	891721258
9621	151	736	4	879542389
9622	6	199	4	883601203
9623	378	793	3	880046437
9624	332	235	3	887938723
9625	294	826	1	889243393
9626	363	270	2	891493723
9627	150	50	5	878746719
9628	295	498	5	879519556
9629	366	448	5	888857990
9630	36	682	1	882157386
9631	311	515	4	884365485
9632	348	975	4	886523813
9633	118	436	5	875385280
9634	92	190	4	876174729
9635	280	449	3	891702324
9636	291	72	4	875086090
9637	13	615	4	881515348
9638	310	257	5	879436576
9639	5	227	4	875636099
9640	358	643	3	891270091
9641	303	67	5	879485401
9642	345	221	5	884900899
9643	276	366	3	889174764
9644	385	221	5	881398053
9645	174	66	5	886513706
9646	201	193	3	884140078
9647	56	51	3	892677186
9648	72	265	4	880037164
9649	342	56	5	874984315
9650	276	840	3	874786897
9651	361	498	4	879441416
9652	249	172	3	879572106
9653	293	158	2	888907603
9654	85	300	3	879452259
9655	21	121	1	874951416
9656	330	485	5	876546839
9657	328	231	2	885048762
9658	92	129	4	886443161
9659	369	948	2	889428228
9660	299	1039	4	878191779
9661	56	391	3	892910950
9662	322	318	4	887314280
9663	373	420	4	877107630
9664	316	289	2	880853219
9665	177	47	3	880131187
9666	276	751	4	884286678
9667	48	266	3	879434387
9668	385	524	5	880924359
9669	109	472	2	880571715
9670	69	333	3	882027204
9671	224	223	3	888082468
9672	49	101	3	888067164
9673	328	218	4	885047281
9674	56	383	2	892910544
9675	264	153	5	886122031
9676	10	703	5	877892110
9677	296	846	2	884196985
9678	215	238	2	891435526
9679	92	31	4	875654321
9680	270	13	4	876954192
9681	305	557	4	886324521
9682	59	169	4	888204757
9683	365	287	4	891304301
9684	387	218	3	886481687
9685	75	137	4	884050102
9686	178	367	4	882828021
9687	92	11	4	875653363
9688	208	381	3	883108873
9689	23	229	3	874787162
9690	58	275	5	884305220
9691	15	148	3	879456049
9692	18	186	4	880131699
9693	1	184	4	875072956
9694	87	96	5	879875734
9695	119	742	5	874775406
9696	13	720	4	882397974
9697	94	1044	4	891722555
9698	295	226	4	879518166
9699	169	260	1	891269104
9700	387	180	4	886479737
9701	339	673	5	891034071
9702	326	566	4	879877073
9703	357	7	3	878951537
9704	115	511	5	881172117
9705	151	503	3	879524199
9706	323	332	3	878738865
9707	110	779	3	886988793
9708	291	28	4	875086920
9709	360	195	3	880355715
9710	178	99	4	882827574
9711	158	176	4	880134398
9712	201	596	4	884141438
9713	22	176	5	878887765
9714	195	831	2	884504132
9715	6	183	4	883601311
9716	286	738	5	877534903
9717	184	231	3	889910195
9718	199	988	1	883782655
9719	263	294	2	891297330
9720	293	425	4	888905923
